#label len H_moment C C_dens A_index Aro B_index H_ratio I_index Iep Helix
-1 10 0.516289 -2 -0.00176736 49 0.1 3.114 0.3 0.51 3.5625 0.3
-1 35 0.144197 3 0.000966444 58.5714 0.2 1.18743 0.257143 15.0257 10.3219 0.0857143
-1 10 0.252342 3 0.00317937 117 0.1 2.632 0.4 0.51 12.1562 0
-1 50 0.0889994 -3 -0.000531677 124.8 0.08 0.9428 0.4 24.504 3.93506 0.68
-1 15 0.553302 4 0.00282799 162 0.0666667 -0.0446667 0.533333 -22.14 11.2788 0.733333
-1 15 0.227046 8 0.00454213 0 0 5.88867 0 18.8733 12.4551 0.2
-1 20 0.652719 6 0.00244445 112 0.15 1.445 0.35 10.36 11.5869 0.7
-1 18 0.568334 10 0.00431787 43.3333 0.277778 4.79333 0.333333 37.9611 12.3262 0.722222
1 34 0.376926 5 0.00176847 103.529 0.0294118 0.471176 0.470588 16.7735 11.0496 0.617647
1 37 0.0989609 2 0.000737949 108.108 0.027027 0.174865 0.432432 -3.59189 9.63281 0.513514
1 38 0.292269 5 0.00136144 63.9474 0.0526316 1.28737 0.394737 55.1105 9.22656 0
-1 29 0.0784262 0 -0.000139901 46.8966 0.0344828 0.671034 0.344828 39.9483 5.75 0
-1 57 0.118599 4 0.000728879 78.5965 0.0526316 1.39596 0.333333 41.0789 8.70312 0.0526316
-1 9 0.758718 3 0.00358447 173.333 0 0.0188889 0.555556 16.8111 11.1567 0.666667
-1 13 0.231013 5 0.00326835 0 0.384615 1.56538 0.153846 25.0846 11.374 0
1 13 0.589945 1 0.00134537 150 0.230769 -1.60923 0.615385 -0.869231 10.709 0.384615
1 18 0.422298 1 0.00103779 141.111 0.166667 -1.44778 0.611111 6.35 10.709 0.388889
1 12 0.142752 3 0.00281056 186.667 0 2.43167 0.666667 25.2167 12.5776 0.583333
1 12 0.115507 0 0.000868882 121.667 0 0.505833 0.333333 -4.98333 10.7422 0
-1 4 0.278111 -1 -0.00196655 97.5 0.25 1.3575 0.25 7.5 3.15039 0
1 31 0.018865 1 0.000488798 81.6129 0.0645161 0.0912903 0.483871 30.3742 7.8269 0
1 12 0.57839 5 0.00347774 113.333 0.166667 4.7975 0.333333 185.95 12.707 0
-1 11 0.129427 2 0.00208173 88.1818 0.0909091 2.57636 0.636364 90.8 9.05615 0
-1 21 0.125989 10 0.00403532 0 0 8.7881 0.047619 359.038 12.7534 0
1 21 0.329401 1 0.000939669 125.714 0.047619 -1.29952 0.571429 18.319 8.91309 0.142857
1 14 0.431889 3 0.00247669 160 0.0714286 -0.207143 0.5 -31.7714 11.1567 0.571429
-1 12 0.456022 1 0.00137327 122.5 0.25 -0.193333 0.583333 42.75 10.4414 0.75
-1 18 0.313069 -3 -0.00162048 118.889 0.0555556 -0.202222 0.5 14.8944 2.78418 0
-1 8 0.818354 0 0.00105932 48.75 0 4.13125 0.25 49.5 8.75879 0
1 24 0.31281 2 0.00110286 130.417 0.125 -1.1775 0.666667 15.8333 9.76953 0.458333
-1 36 0.548453 -1 -0.000421357 54.1667 0.166667 3.20472 0.166667 81.5583 4.77466 0.888889
-1 22 0.259673 0 0.000230464 35.4545 0.0909091 2.61909 0.181818 22.8455 8.06641 0
-1 35 0.370645 0 0.000231922 75.1429 0.114286 2.36571 0.257143 60.6374 9.34229 0.685714
-1 22 0.600776 0 -0.000349429 70.9091 0.136364 2.93864 0.181818 67.8182 4.88379 0.818182
-1 15 0.649866 8 0.00446511 26 0.266667 4.01867 0.333333 -4.65333 12.4648 0.666667
-1 17 0.749162 7 0.00389326 57.0588 0.176471 2.51294 0.352941 15.3235 12.2393 0.529412
-1 37 0.560143 6 0.00135586 110.541 0.0540541 2.89514 0.351351 30.5865 11.1514 0.72973
-1 13 0.385861 0 0.000611597 150 0.0769231 -1.50385 0.692308 61.9615 8.09473 0.538462
1 26 0.292942 1 0.000445698 145.769 0.0384615 -0.537692 0.538462 26.0385 10.0137 0.0769231
1 14 0.474053 0 0.000601813 153.571 0.0714286 0.648571 0.5 33.8643 9.72949 0.785714
1 31 0.306079 2 0.000906909 94.1935 0.0322581 0.789032 0.419355 3.5129 9.76611 0.0645161
1 27 0.43483 10 0.00307422 97.4074 0.148148 1.64111 0.407407 21.0556 12.4741 0.407407
1 9 0.305431 2 0.00209362 108.889 0 1.05 0.555556 20.8556 10.0312 0.333333
1 20 0.409435 1 0.00102547 190 0 -1.8105 0.55 17.95 10.709 0.15
1 18 0.407084 2 0.0015311 141.111 0.0555556 -0.535 0.555556 0.55 10.4248 0.388889
-1 11 0.830889 3 0.00203173 70.9091 0.363636 1.10364 0.454545 10.1455 11.5723 0.727273
1 12 0.510819 2 0.00214423 170.833 0.0833333 -0.5325 0.5 -20.3667 10.9868 0.666667
-1 15 0.795716 5 0.00289401 78 0.266667 2.02867 0.266667 112.033 12.2012 0.666667
-1 12 0.603475 3 0.00195144 97.5 0 2.97667 0.5 30.1833 12.4014 0.75
-1 21 0.626306 3 0.00125568 176.19 0.047619 0.585238 0.47619 15.8857 10.5518 0.666667
-1 12 0.21424 3 0.00217474 32.5 0.0833333 2.68833 0.25 77.975 12.1309 0
1 19 0.371376 2 0.00146211 143.684 0.0526316 -1.34579 0.631579 18.3684 10.4248 0.157895
1 22 0.411999 3 0.00161883 66.8182 0.0909091 1.425 0.318182 24.3636 11.1567 0.545455
1 24 0.31315 3 0.00149134 134.167 0.0833333 -0.878333 0.625 5.22083 10.2651 0.375
-1 27 0.0779118 6 0.00202209 72.5926 0.111111 1.49444 0.37037 31.4222 11.105 0.518519
-1 13 0.733596 4 0.00325139 120 0.153846 0.257692 0.384615 -4.14615 10.9062 0.692308
-1 22 0.278751 7 0.00258541 53.1818 0.136364 3.45182 0.227273 30.5182 11.3633 0
-1 24 0.895055 10 0.00339461 109.583 0.208333 2.50333 0.333333 20.9 11.563 0.708333
1 21 0.378579 2 0.00153087 130.476 0 -0.969048 0.571429 -8.85714 10.9868 0.47619
-1 13 0.139969 0 -2.46758e-06 210 0.230769 -2.16769 0.692308 32.8923 6.75 0.692308
1 19 0.364114 1 0.000995236 194.737 0.0526316 -1.86842 0.578947 44.5105 10.709 0.210526
